@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
322,'2022/08/22 14:02:51:577',2,-48.874344,100.697502,-8.514539,-37.326077,-14.587671,-9.778193,-17.433697,-19.005301,-1.889826,-5.048654,-23.077137,-16.840631,-11.453182,2.891954,-8.18739,-10.487071,-4.869026,-8.845873,-8.28411,3.911101,10.263958,6.221406,7.290253,12.838752,15.831697,4.741151,2
323,'2022/08/22 14:02:51:578',2,-49.373348,101.674286,-11.552525,-36.894917,-15.607501,-9.316352,-17.735107,-21.316553,-2.970705,-5.227315,-22.353712,-18.493103,-11.729589,3.563943,-8.906793,-12.501996,-3.597158,-8.093579,-10.282358,5.359066,9.352448,4.412235,7.696222,14.017652,13.980347,5.463167,2
324,'2022/08/22 14:02:51:578',2,-49.373348,101.674286,-11.552525,-36.894917,-15.607501,-9.316352,-17.735107,-21.316553,-2.970705,-5.227315,-22.353712,-18.493103,-11.729589,3.563943,-8.906793,-12.501996,-3.597158,-8.093579,-10.282358,5.359066,9.352448,4.412235,7.696222,14.017652,13.980347,5.463167,2
325,'2022/08/22 14:02:51:578',2,-49.373348,101.674286,-11.552525,-36.894917,-15.607501,-9.316352,-17.735107,-21.316553,-2.970705,-5.227315,-22.353712,-18.493103,-11.729589,3.563943,-8.906793,-12.501996,-3.597158,-8.093579,-10.282358,5.359066,9.352448,4.412235,7.696222,14.017652,13.980347,5.463167,2
326,'2022/08/22 14:02:51:589',2,-49.373348,101.674286,-11.552525,-36.894917,-15.607501,-9.316352,-17.735107,-21.316553,-2.970705,-5.227315,-22.353712,-18.493103,-11.729589,3.563943,-8.906793,-12.501996,-3.597158,-8.093579,-10.282358,5.359066,9.352448,4.412235,7.696222,14.017652,13.980347,5.463167,2
327,'2022/08/22 14:02:51:589',2,-46.990971,101.530251,-11.421322,-36.566257,-14.494221,-7.589024,-16.746973,-21.86833,-2.966164,-5.174137,-21.597614,-18.389008,-10.393236,3.200855,-6.570965,-11.343369,-4.268881,-5.685253,-10.453101,4.582721,9.420139,5.645321,7.604815,13.936141,14.13192,6.230665,2
328,'2022/08/22 14:02:51:590',2,-46.990971,101.530251,-11.421322,-36.566257,-14.494221,-7.589024,-16.746973,-21.86833,-2.966164,-5.174137,-21.597614,-18.389008,-10.393236,3.200855,-6.570965,-11.343369,-4.268881,-5.685253,-10.453101,4.582721,9.420139,5.645321,7.604815,13.936141,14.13192,6.230665,2
329,'2022/08/22 14:02:51:590',2,-46.990971,101.530251,-11.421322,-36.566257,-14.494221,-7.589024,-16.746973,-21.86833,-2.966164,-5.174137,-21.597614,-18.389008,-10.393236,3.200855,-6.570965,-11.343369,-4.268881,-5.685253,-10.453101,4.582721,9.420139,5.645321,7.604815,13.936141,14.13192,6.230665,2
330,'2022/08/22 14:02:51:601',2,-46.990971,101.530251,-11.421322,-36.566257,-14.494221,-7.589024,-16.746973,-21.86833,-2.966164,-5.174137,-21.597614,-18.389008,-10.393236,3.200855,-6.570965,-11.343369,-4.268881,-5.685253,-10.453101,4.582721,9.420139,5.645321,7.604815,13.936141,14.13192,6.230665,2
331,'2022/08/22 14:02:51:602',2,-49.230396,101.544296,-9.882178,-36.624241,-15.015799,-7.366117,-18.49468,-20.648455,-1.341225,-6.515663,-22.419062,-19.187508,-11.201114,3.691556,-8.088964,-10.782879,-5.365778,-6.443516,-13.565392,6.956087,8.988343,3.269384,7.496349,14.613111,13.669414,5.414929,2
332,'2022/08/22 14:02:51:603',2,-49.230396,101.544296,-9.882178,-36.624241,-15.015799,-7.366117,-18.49468,-20.648455,-1.341225,-6.515663,-22.419062,-19.187508,-11.201114,3.691556,-8.088964,-10.782879,-5.365778,-6.443516,-13.565392,6.956087,8.988343,3.269384,7.496349,14.613111,13.669414,5.414929,2
333,'2022/08/22 14:02:51:604',2,-49.230396,101.544296,-9.882178,-36.624241,-15.015799,-7.366117,-18.49468,-20.648455,-1.341225,-6.515663,-22.419062,-19.187508,-11.201114,3.691556,-8.088964,-10.782879,-5.365778,-6.443516,-13.565392,6.956087,8.988343,3.269384,7.496349,14.613111,13.669414,5.414929,2
334,'2022/08/22 14:02:51:613',2,-50.206753,100.719635,-5.442502,-34.5397,-19.63777,-6.224648,-13.448358,-19.871664,-1.869222,-5.882525,-21.478277,-17.667196,-12.26081,4.584392,-7.797476,-11.234953,-5.696169,-7.176033,-10.470651,4.133074,11.665703,4.827044,5.660602,14.97656,17.673773,4.198919,2
335,'2022/08/22 14:02:51:613',2,-50.206753,100.719635,-5.442502,-34.5397,-19.63777,-6.224648,-13.448358,-19.871664,-1.869222,-5.882525,-21.478277,-17.667196,-12.26081,4.584392,-7.797476,-11.234953,-5.696169,-7.176033,-10.470651,4.133074,11.665703,4.827044,5.660602,14.97656,17.673773,4.198919,2
336,'2022/08/22 14:02:51:613',2,-50.206753,100.719635,-5.442502,-34.5397,-19.63777,-6.224648,-13.448358,-19.871664,-1.869222,-5.882525,-21.478277,-17.667196,-12.26081,4.584392,-7.797476,-11.234953,-5.696169,-7.176033,-10.470651,4.133074,11.665703,4.827044,5.660602,14.97656,17.673773,4.198919,2
337,'2022/08/22 14:02:51:624',2,-50.206753,100.719635,-5.442502,-34.5397,-19.63777,-6.224648,-13.448358,-19.871664,-1.869222,-5.882525,-21.478277,-17.667196,-12.26081,4.584392,-7.797476,-11.234953,-5.696169,-7.176033,-10.470651,4.133074,11.665703,4.827044,5.660602,14.97656,17.673773,4.198919,2
338,'2022/08/22 14:02:51:625',2,-50.768246,100.048798,-6.725115,-33.803394,-19.102343,-7.04171,-15.674758,-21.272266,0.021889,-6.623013,-23.015244,-19.011967,-10.875957,4.703012,-8.604103,-13.497832,-4.350088,-7.22348,-12.054704,3.733963,10.906965,5.398861,3.680167,15.179971,16.097286,4.079968,2
339,'2022/08/22 14:02:51:625',2,-50.768246,100.048798,-6.725115,-33.803394,-19.102343,-7.04171,-15.674758,-21.272266,0.021889,-6.623013,-23.015244,-19.011967,-10.875957,4.703012,-8.604103,-13.497832,-4.350088,-7.22348,-12.054704,3.733963,10.906965,5.398861,3.680167,15.179971,16.097286,4.079968,2
340,'2022/08/22 14:02:51:625',2,-50.768246,100.048798,-6.725115,-33.803394,-19.102343,-7.04171,-15.674758,-21.272266,0.021889,-6.623013,-23.015244,-19.011967,-10.875957,4.703012,-8.604103,-13.497832,-4.350088,-7.22348,-12.054704,3.733963,10.906965,5.398861,3.680167,15.179971,16.097286,4.079968,2
341,'2022/08/22 14:02:51:637',2,-50.768246,100.048798,-6.725115,-33.803394,-19.102343,-7.04171,-15.674758,-21.272266,0.021889,-6.623013,-23.015244,-19.011967,-10.875957,4.703012,-8.604103,-13.497832,-4.350088,-7.22348,-12.054704,3.733963,10.906965,5.398861,3.680167,15.179971,16.097286,4.079968,2
342,'2022/08/22 14:02:51:637',2,-50.836559,98.034645,-4.317105,-34.296741,-17.510359,-6.021012,-15.980568,-20.644375,1.877918,-6.451213,-23.037596,-18.351593,-10.470787,5.556536,-7.896122,-12.707134,-5.307075,-6.437738,-12.333677,5.116475,10.591354,6.840744,3.675293,15.366567,17.690355,3.140306,2
343,'2022/08/22 14:02:51:637',2,-50.836559,98.034645,-4.317105,-34.296741,-17.510359,-6.021012,-15.980568,-20.644375,1.877918,-6.451213,-23.037596,-18.351593,-10.470787,5.556536,-7.896122,-12.707134,-5.307075,-6.437738,-12.333677,5.116475,10.591354,6.840744,3.675293,15.366567,17.690355,3.140306,2
344,'2022/08/22 14:02:51:637',2,-50.836559,98.034645,-4.317105,-34.296741,-17.510359,-6.021012,-15.980568,-20.644375,1.877918,-6.451213,-23.037596,-18.351593,-10.470787,5.556536,-7.896122,-12.707134,-5.307075,-6.437738,-12.333677,5.116475,10.591354,6.840744,3.675293,15.366567,17.690355,3.140306,2
345,'2022/08/22 14:02:51:648',2,-50.836559,98.034645,-4.317105,-34.296741,-17.510359,-6.021012,-15.980568,-20.644375,1.877918,-6.451213,-23.037596,-18.351593,-10.470787,5.556536,-7.896122,-12.707134,-5.307075,-6.437738,-12.333677,5.116475,10.591354,6.840744,3.675293,15.366567,17.690355,3.140306,2
346,'2022/08/22 14:02:51:648',2,-55.21693,99.165497,-7.056194,-34.223541,-17.907318,-6.304744,-17.54776,-21.568298,0.91543,-6.503138,-24.566288,-19.664474,-9.675184,4.772275,-9.356663,-12.521091,-6.328186,-8.037719,-11.514763,4.907861,9.601556,5.054308,4.057069,16.116999,16.078529,3.798719,2
347,'2022/08/22 14:02:51:648',2,-55.21693,99.165497,-7.056194,-34.223541,-17.907318,-6.304744,-17.54776,-21.568298,0.91543,-6.503138,-24.566288,-19.664474,-9.675184,4.772275,-9.356663,-12.521091,-6.328186,-8.037719,-11.514763,4.907861,9.601556,5.054308,4.057069,16.116999,16.078529,3.798719,2
348,'2022/08/22 14:02:51:648',2,-55.21693,99.165497,-7.056194,-34.223541,-17.907318,-6.304744,-17.54776,-21.568298,0.91543,-6.503138,-24.566288,-19.664474,-9.675184,4.772275,-9.356663,-12.521091,-6.328186,-8.037719,-11.514763,4.907861,9.601556,5.054308,4.057069,16.116999,16.078529,3.798719,2
349,'2022/08/22 14:02:51:659',2,-57.618511,99.433891,-6.722694,-30.988037,-16.551325,-6.299763,-18.976316,-19.460989,0.94672,-4.880183,-25.305477,-17.669601,-10.183126,6.247562,-8.056494,-13.369673,-3.668679,-7.900597,-10.139034,3.600691,10.422581,6.266841,4.829473,14.699335,15.860369,4.726119,2
350,'2022/08/22 14:02:51:659',2,-57.618511,99.433891,-6.722694,-30.988037,-16.551325,-6.299763,-18.976316,-19.460989,0.94672,-4.880183,-25.305477,-17.669601,-10.183126,6.247562,-8.056494,-13.369673,-3.668679,-7.900597,-10.139034,3.600691,10.422581,6.266841,4.829473,14.699335,15.860369,4.726119,2
351,'2022/08/22 14:02:51:659',2,-57.618511,99.433891,-6.722694,-30.988037,-16.551325,-6.299763,-18.976316,-19.460989,0.94672,-4.880183,-25.305477,-17.669601,-10.183126,6.247562,-8.056494,-13.369673,-3.668679,-7.900597,-10.139034,3.600691,10.422581,6.266841,4.829473,14.699335,15.860369,4.726119,2
352,'2022/08/22 14:02:51:671',2,-57.618511,99.433891,-6.722694,-30.988037,-16.551325,-6.299763,-18.976316,-19.460989,0.94672,-4.880183,-25.305477,-17.669601,-10.183126,6.247562,-8.056494,-13.369673,-3.668679,-7.900597,-10.139034,3.600691,10.422581,6.266841,4.829473,14.699335,15.860369,4.726119,2
353,'2022/08/22 14:02:51:671',2,-59.182594,96.536018,-3.284,-29.417259,-17.820557,-9.579069,-14.612745,-23.42013,3.216011,-4.0117,-26.712572,-18.125973,-9.325443,4.144304,-7.353599,-11.290837,-6.91334,-8.434711,-10.153383,5.413649,9.078537,5.441725,6.521399,13.330136,15.188656,5.361333,2
354,'2022/08/22 14:02:51:671',2,-59.182594,96.536018,-3.284,-29.417259,-17.820557,-9.579069,-14.612745,-23.42013,3.216011,-4.0117,-26.712572,-18.125973,-9.325443,4.144304,-7.353599,-11.290837,-6.91334,-8.434711,-10.153383,5.413649,9.078537,5.441725,6.521399,13.330136,15.188656,5.361333,2
355,'2022/08/22 14:02:51:672',2,-59.182594,96.536018,-3.284,-29.417259,-17.820557,-9.579069,-14.612745,-23.42013,3.216011,-4.0117,-26.712572,-18.125973,-9.325443,4.144304,-7.353599,-11.290837,-6.91334,-8.434711,-10.153383,5.413649,9.078537,5.441725,6.521399,13.330136,15.188656,5.361333,2
356,'2022/08/22 14:02:51:682',2,-59.182594,96.536018,-3.284,-29.417259,-17.820557,-9.579069,-14.612745,-23.42013,3.216011,-4.0117,-26.712572,-18.125973,-9.325443,4.144304,-7.353599,-11.290837,-6.91334,-8.434711,-10.153383,5.413649,9.078537,5.441725,6.521399,13.330136,15.188656,5.361333,2
357,'2022/08/22 14:02:51:682',2,-61.663292,94.011192,-0.066171,-30.705109,-20.189039,-8.502584,-15.85241,-22.572712,2.65942,-6.201355,-25.228807,-18.90819,-11.611935,4.746483,-8.700285,-12.324911,-8.854601,-8.21861,-9.497377,4.067356,8.761917,6.02913,3.911188,14.521876,16.724506,2.763359,2
358,'2022/08/22 14:02:51:683',2,-61.663292,94.011192,-0.066171,-30.705109,-20.189039,-8.502584,-15.85241,-22.572712,2.65942,-6.201355,-25.228807,-18.90819,-11.611935,4.746483,-8.700285,-12.324911,-8.854601,-8.21861,-9.497377,4.067356,8.761917,6.02913,3.911188,14.521876,16.724506,2.763359,2
359,'2022/08/22 14:02:51:683',2,-61.663292,94.011192,-0.066171,-30.705109,-20.189039,-8.502584,-15.85241,-22.572712,2.65942,-6.201355,-25.228807,-18.90819,-11.611935,4.746483,-8.700285,-12.324911,-8.854601,-8.21861,-9.497377,4.067356,8.761917,6.02913,3.911188,14.521876,16.724506,2.763359,2
360,'2022/08/22 14:02:51:694',2,-61.663292,94.011192,-0.066171,-30.705109,-20.189039,-8.502584,-15.85241,-22.572712,2.65942,-6.201355,-25.228807,-18.90819,-11.611935,4.746483,-8.700285,-12.324911,-8.854601,-8.21861,-9.497377,4.067356,8.761917,6.02913,3.911188,14.521876,16.724506,2.763359,2
361,'2022/08/22 14:02:51:694',2,-68.50705,92.48967,2.372415,-25.81098,-21.317656,-9.151958,-17.678127,-21.958263,1.310232,-4.794401,-25.75976,-21.061867,-10.940851,3.599007,-6.211226,-12.119941,-9.719931,-7.176352,-7.649704,2.92338,7.048729,6.42381,6.107928,12.517209,15.452898,4.386761,2
362,'2022/08/22 14:02:51:694',2,-68.50705,92.48967,2.372415,-25.81098,-21.317656,-9.151958,-17.678127,-21.958263,1.310232,-4.794401,-25.75976,-21.061867,-10.940851,3.599007,-6.211226,-12.119941,-9.719931,-7.176352,-7.649704,2.92338,7.048729,6.42381,6.107928,12.517209,15.452898,4.386761,2
363,'2022/08/22 14:02:51:694',2,-68.50705,92.48967,2.372415,-25.81098,-21.317656,-9.151958,-17.678127,-21.958263,1.310232,-4.794401,-25.75976,-21.061867,-10.940851,3.599007,-6.211226,-12.119941,-9.719931,-7.176352,-7.649704,2.92338,7.048729,6.42381,6.107928,12.517209,15.452898,4.386761,2
364,'2022/08/22 14:02:51:705',2,-73.950401,91.512779,5.705401,-23.672207,-17.007715,-8.857253,-18.260727,-19.837353,0.31778,-5.235891,-23.362774,-18.87546,-13.813813,6.750336,-7.38725,-12.33287,-6.307493,-6.721145,-6.275338,3.464948,5.772589,8.606937,7.497101,11.747792,14.00301,6.336482,2
365,'2022/08/22 14:02:51:706',2,-73.950401,91.512779,5.705401,-23.672207,-17.007715,-8.857253,-18.260727,-19.837353,0.31778,-5.235891,-23.362774,-18.87546,-13.813813,6.750336,-7.38725,-12.33287,-6.307493,-6.721145,-6.275338,3.464948,5.772589,8.606937,7.497101,11.747792,14.00301,6.336482,2
366,'2022/08/22 14:02:51:706',2,-73.950401,91.512779,5.705401,-23.672207,-17.007715,-8.857253,-18.260727,-19.837353,0.31778,-5.235891,-23.362774,-18.87546,-13.813813,6.750336,-7.38725,-12.33287,-6.307493,-6.721145,-6.275338,3.464948,5.772589,8.606937,7.497101,11.747792,14.00301,6.336482,2
367,'2022/08/22 14:02:51:717',2,-73.950401,91.512779,5.705401,-23.672207,-17.007715,-8.857253,-18.260727,-19.837353,0.31778,-5.235891,-23.362774,-18.87546,-13.813813,6.750336,-7.38725,-12.33287,-6.307493,-6.721145,-6.275338,3.464948,5.772589,8.606937,7.497101,11.747792,14.00301,6.336482,2
368,'2022/08/22 14:02:51:718',2,-77.483002,86.754189,8.663047,-20.889532,-18.843197,-7.297996,-18.228897,-19.441084,-0.976204,-7.023712,-21.731068,-20.951536,-15.346716,7.216802,-6.485553,-13.333548,-6.759403,-4.510482,-6.51529,3.124929,4.826326,7.997984,8.83898,11.606842,13.474514,6.802056,2
369,'2022/08/22 14:02:51:718',2,-77.483002,86.754189,8.663047,-20.889532,-18.843197,-7.297996,-18.228897,-19.441084,-0.976204,-7.023712,-21.731068,-20.951536,-15.346716,7.216802,-6.485553,-13.333548,-6.759403,-4.510482,-6.51529,3.124929,4.826326,7.997984,8.83898,11.606842,13.474514,6.802056,2
370,'2022/08/22 14:02:51:718',2,-77.483002,86.754189,8.663047,-20.889532,-18.843197,-7.297996,-18.228897,-19.441084,-0.976204,-7.023712,-21.731068,-20.951536,-15.346716,7.216802,-6.485553,-13.333548,-6.759403,-4.510482,-6.51529,3.124929,4.826326,7.997984,8.83898,11.606842,13.474514,6.802056,2
371,'2022/08/22 14:02:51:728',2,-77.483002,86.754189,8.663047,-20.889532,-18.843197,-7.297996,-18.228897,-19.441084,-0.976204,-7.023712,-21.731068,-20.951536,-15.346716,7.216802,-6.485553,-13.333548,-6.759403,-4.510482,-6.51529,3.124929,4.826326,7.997984,8.83898,11.606842,13.474514,6.802056,2
372,'2022/08/22 14:02:51:729',2,-80.190178,84.157814,13.031197,-23.180141,-16.838829,-2.777858,-18.494375,-19.598227,-2.488301,-8.778917,-21.38183,-20.246559,-16.093117,6.441962,-3.580731,-14.519481,-7.358657,-3.997024,-1.394913,-0.400234,1.924499,10.285761,7.572894,11.192439,14.069082,7.601133,2
373,'2022/08/22 14:02:51:729',2,-80.190178,84.157814,13.031197,-23.180141,-16.838829,-2.777858,-18.494375,-19.598227,-2.488301,-8.778917,-21.38183,-20.246559,-16.093117,6.441962,-3.580731,-14.519481,-7.358657,-3.997024,-1.394913,-0.400234,1.924499,10.285761,7.572894,11.192439,14.069082,7.601133,2
374,'2022/08/22 14:02:51:729',2,-80.190178,84.157814,13.031197,-23.180141,-16.838829,-2.777858,-18.494375,-19.598227,-2.488301,-8.778917,-21.38183,-20.246559,-16.093117,6.441962,-3.580731,-14.519481,-7.358657,-3.997024,-1.394913,-0.400234,1.924499,10.285761,7.572894,11.192439,14.069082,7.601133,2
375,'2022/08/22 14:02:51:740',2,-80.190178,84.157814,13.031197,-23.180141,-16.838829,-2.777858,-18.494375,-19.598227,-2.488301,-8.778917,-21.38183,-20.246559,-16.093117,6.441962,-3.580731,-14.519481,-7.358657,-3.997024,-1.394913,-0.400234,1.924499,10.285761,7.572894,11.192439,14.069082,7.601133,2
376,'2022/08/22 14:02:51:740',2,-85.853523,84.938576,11.97553,-20.883675,-19.035276,-1.745106,-14.542664,-24.423637,-2.83957,-7.180385,-25.999048,-19.907627,-17.29142,4.224361,-1.377278,-13.768786,-11.049496,-5.337205,0.008973,0.326081,3.381442,6.504952,6.617833,12.342217,15.990163,6.847873,2
377,'2022/08/22 14:02:51:741',2,-85.853523,84.938576,11.97553,-20.883675,-19.035276,-1.745106,-14.542664,-24.423637,-2.83957,-7.180385,-25.999048,-19.907627,-17.29142,4.224361,-1.377278,-13.768786,-11.049496,-5.337205,0.008973,0.326081,3.381442,6.504952,6.617833,12.342217,15.990163,6.847873,2
378,'2022/08/22 14:02:51:741',2,-85.853523,84.938576,11.97553,-20.883675,-19.035276,-1.745106,-14.542664,-24.423637,-2.83957,-7.180385,-25.999048,-19.907627,-17.29142,4.224361,-1.377278,-13.768786,-11.049496,-5.337205,0.008973,0.326081,3.381442,6.504952,6.617833,12.342217,15.990163,6.847873,2
379,'2022/08/22 14:02:51:753',2,-85.853523,84.938576,11.97553,-20.883675,-19.035276,-1.745106,-14.542664,-24.423637,-2.83957,-7.180385,-25.999048,-19.907627,-17.29142,4.224361,-1.377278,-13.768786,-11.049496,-5.337205,0.008973,0.326081,3.381442,6.504952,6.617833,12.342217,15.990163,6.847873,2
380,'2022/08/22 14:02:51:754',2,-81.8209,82.24173,12.209091,-18.763779,-20.137678,1.966097,-12.794166,-26.029053,-0.696521,-10.026484,-24.014809,-19.090479,-19.294193,5.5667,-0.169875,-13.116564,-9.937727,-7.027448,-0.136333,4.743899,3.099819,6.03782,7.496759,12.137517,13.780738,6.26878,2
381,'2022/08/22 14:02:51:754',2,-81.8209,82.24173,12.209091,-18.763779,-20.137678,1.966097,-12.794166,-26.029053,-0.696521,-10.026484,-24.014809,-19.090479,-19.294193,5.5667,-0.169875,-13.116564,-9.937727,-7.027448,-0.136333,4.743899,3.099819,6.03782,7.496759,12.137517,13.780738,6.26878,2
382,'2022/08/22 14:02:51:764',2,-81.8209,82.24173,12.209091,-18.763779,-20.137678,1.966097,-12.794166,-26.029053,-0.696521,-10.026484,-24.014809,-19.090479,-19.294193,5.5667,-0.169875,-13.116564,-9.937727,-7.027448,-0.136333,4.743899,3.099819,6.03782,7.496759,12.137517,13.780738,6.26878,2
383,'2022/08/22 14:02:51:764',2,-85.101227,83.456192,13.742854,-19.123316,-20.311962,4.380295,-10.989601,-22.781693,-4.791507,-12.117833,-21.991594,-16.836378,-20.407814,1.719076,2.508155,-10.354583,-12.42544,-4.58573,-3.30587,7.625241,6.705234,3.937766,7.767159,11.413111,13.516831,4.719602,2
384,'2022/08/22 14:02:51:765',2,-85.101227,83.456192,13.742854,-19.123316,-20.311962,4.380295,-10.989601,-22.781693,-4.791507,-12.117833,-21.991594,-16.836378,-20.407814,1.719076,2.508155,-10.354583,-12.42544,-4.58573,-3.30587,7.625241,6.705234,3.937766,7.767159,11.413111,13.516831,4.719602,2
385,'2022/08/22 14:02:51:765',2,-85.101227,83.456192,13.742854,-19.123316,-20.311962,4.380295,-10.989601,-22.781693,-4.791507,-12.117833,-21.991594,-16.836378,-20.407814,1.719076,2.508155,-10.354583,-12.42544,-4.58573,-3.30587,7.625241,6.705234,3.937766,7.767159,11.413111,13.516831,4.719602,2
386,'2022/08/22 14:02:51:776',2,-85.101227,83.456192,13.742854,-19.123316,-20.311962,4.380295,-10.989601,-22.781693,-4.791507,-12.117833,-21.991594,-16.836378,-20.407814,1.719076,2.508155,-10.354583,-12.42544,-4.58573,-3.30587,7.625241,6.705234,3.937766,7.767159,11.413111,13.516831,4.719602,2
387,'2022/08/22 14:02:51:776',2,-88.102173,81.486168,16.896215,-17.784903,-24.687365,6.289365,-6.279403,-27.106743,-5.863086,-15.168278,-21.839863,-15.146605,-21.887398,1.30134,2.78868,-8.925187,-10.73118,-7.062211,0.331465,8.56651,3.393302,8.321508,9.400764,7.582844,11.887029,3.54665,2
388,'2022/08/22 14:02:51:777',2,-88.102173,81.486168,16.896215,-17.784903,-24.687365,6.289365,-6.279403,-27.106743,-5.863086,-15.168278,-21.839863,-15.146605,-21.887398,1.30134,2.78868,-8.925187,-10.73118,-7.062211,0.331465,8.56651,3.393302,8.321508,9.400764,7.582844,11.887029,3.54665,2
389,'2022/08/22 14:02:51:777',2,-88.102173,81.486168,16.896215,-17.784903,-24.687365,6.289365,-6.279403,-27.106743,-5.863086,-15.168278,-21.839863,-15.146605,-21.887398,1.30134,2.78868,-8.925187,-10.73118,-7.062211,0.331465,8.56651,3.393302,8.321508,9.400764,7.582844,11.887029,3.54665,2
390,'2022/08/22 14:02:51:787',2,-88.102173,81.486168,16.896215,-17.784903,-24.687365,6.289365,-6.279403,-27.106743,-5.863086,-15.168278,-21.839863,-15.146605,-21.887398,1.30134,2.78868,-8.925187,-10.73118,-7.062211,0.331465,8.56651,3.393302,8.321508,9.400764,7.582844,11.887029,3.54665,2
391,'2022/08/22 14:02:51:788',2,-89.124046,77.63282,18.418762,-14.946383,-22.237356,4.612783,-5.704124,-23.191221,-6.561005,-19.621193,-24.742987,-10.025678,-19.046797,1.502591,-0.946596,-8.858891,-7.249411,-6.46112,2.643247,8.290801,2.633455,13.993948,9.812475,2.080528,10.436469,3.862363,2
392,'2022/08/22 14:02:51:788',2,-89.124046,77.63282,18.418762,-14.946383,-22.237356,4.612783,-5.704124,-23.191221,-6.561005,-19.621193,-24.742987,-10.025678,-19.046797,1.502591,-0.946596,-8.858891,-7.249411,-6.46112,2.643247,8.290801,2.633455,13.993948,9.812475,2.080528,10.436469,3.862363,2
393,'2022/08/22 14:02:51:788',2,-89.124046,77.63282,18.418762,-14.946383,-22.237356,4.612783,-5.704124,-23.191221,-6.561005,-19.621193,-24.742987,-10.025678,-19.046797,1.502591,-0.946596,-8.858891,-7.249411,-6.46112,2.643247,8.290801,2.633455,13.993948,9.812475,2.080528,10.436469,3.862363,2
394,'2022/08/22 14:02:51:798',2,-89.124046,77.63282,18.418762,-14.946383,-22.237356,4.612783,-5.704124,-23.191221,-6.561005,-19.621193,-24.742987,-10.025678,-19.046797,1.502591,-0.946596,-8.858891,-7.249411,-6.46112,2.643247,8.290801,2.633455,13.993948,9.812475,2.080528,10.436469,3.862363,2
